Bug ID,Component,Severity,Priority,OS,Assignee
584847,Developer Tools,normal, --,All,mihai.sucan
585023,Bookmarks & History,normal, --,Mac OS X,nobody
585143,Tabbed Browser,normal, --,All,nobody
585203,Extension Compatibility,normal, --,Windows 7,nobody
585363,Tabbed Browser,normal, --,Windows 7,nobody
585419,General,normal,P3,Windows 2000,nobody
585568,Developer Tools,normal, --,All,nobody
585971,Location Bar,normal, --,All,nobody
585997,Preferences,normal, --,Windows XP,nobody
586651,Toolbars and Customization,major, --,Mac OS X,nobody
586845,General,critical, --,All,nobody
586974,Developer Tools,normal, --,Mac OS X,mratcliffe
586975,Developer Tools,normal, --,All,jwalker
587025,Tabbed Browser,major, --,Windows 7,nobody
587067,Shell Integration,major, --,Mac OS X,nobody
587352,General,normal, --,All,nobody
587457,Theme,normal, --,Windows 7,nobody
587544,General,normal, --,Windows XP,nobody
587752,Developer Tools,normal, --,All,nobody
587873,General,normal, --,All,nobody
587901,Location Bar,normal, --,All,nobody
587981,General,minor, --,All,nobody
588217,Session Restore,normal,P2,All,nobody
588270,Location Bar,normal, --,All,jaws
588374,Developer Tools,normal, --,Mac OS X,nobody
588375,Developer Tools,normal, --,Mac OS X,nobody
588508,General,normal, --,All,margaret.leibovic
588623,Bookmarks & History,normal, --,All,nobody
588629,General,normal, --,All,nobody
588685,General,normal, --,All,nobody
588689,General,normal, --,All,nobody
588733,Session Restore,normal, --,All,paul
588905,General,normal, --,Linux,nobody
589056,General,normal, --,Windows 7,nobody
590022,General,normal, --,Windows 7,tdowner
590547,Developer Tools,normal, --,Mac OS X,rcampbell
590646,General,normal, --,Mac OS X,nobody
590740,Theme,normal, --,Windows 7,nobody
590799,Developer Tools,normal, --,All,cedricv
590836,General,normal, --,Linux,nobody
590847,Tabbed Browser,major, --,Linux,nobody
590957,Location Bar,normal, --,Windows XP,nobody
591005,Toolbars and Customization,normal, --,All,nobody
591013,General,normal, --,All,margaret.leibovic
591132,Location Bar,normal, --,Mac OS X,nobody
591344,Bookmarks & History,normal, --,All,kairo
591466,Developer Tools: Inspector,normal, --,All,nobody
591536,General,normal, --,All,nobody
591654,Bookmarks & History,minor, --,Other,nobody
591767,Menus,normal, --,Windows 7,nobody
591911,Session Restore,normal, --,All,nobody
591962,Developer Tools: Console,normal, --,All,nobody
591993,General,normal, --,Windows 7,nobody
592003,Developer Tools: Console,normal, --,All,nobody
592147,Menus,normal, --,Windows 7,rogerio.rag
592309,Developer Tools,normal,P2,All,pwalton
592342,Build Config,normal, --,All,nobody
592391,Developer Tools,normal, --,All,nobody
592460,Installer,normal, --,Windows Vista,nobody
592485,Developer Tools,normal, --,All,nobody
592625,Menus,normal, --,Windows XP,nobody
592655,Bookmarks & History,normal, --,Windows 7,nobody
592669,Theme,normal, --,Windows 7,nobody
592909,Search,normal, --,All,nobody
593171,Menus,normal, --,All,nobody
593392,Theme,normal, --,All,nobody
593411,File Handling,normal, --,Windows XP,nobody
593549,Developer Tools: Inspector,normal, --,Mac OS X,nobody
593624,Location Bar,normal, --,All,nobody
593649,General,normal, --,All,nobody
593673,Tabbed Browser,normal, --,All,nobody
593709,Location Bar,normal, --,All,nobody
593901,Theme,normal, --,All,shorlander
594037,Theme,normal, --,Windows 7,nobody
594217,Tabbed Browser,normal, --,All,nobody
594503,Theme,normal, --,All,shorlander
594515,Preferences,normal, --,All,nobody
594595,Location Bar,major, --,Mac OS X,nobody
595109,Menus,normal, --,All,nobody
595567,General,normal, --,All,nobody
595678,General,normal, --,Windows 7,nobody
595726,Extension Compatibility,minor, --,All,nobody
596109,General,normal, --,Mac OS X,wmccloskey
596226,Bookmarks & History,major, --,Windows XP,nobody
596244,Bookmarks & History,normal, --,All,nobody
596535,General,normal, --,All,nobody
596644,Location Bar,normal, --,All,nobody
596791,Theme,normal, --,Windows 7,nobody
596904,Tabbed Browser,normal,P2,All,anant
596911,General,normal, --,Windows 7,nobody
596913,General,blocker, --,Linux,nobody
596916,Theme,major, --,Linux,nobody
596929,Menus,normal, --,All,nobody
596930,General,normal, --,Windows XP,nobody
596931,General,normal, --,All,nobody
596971,General,normal, --,All,nobody
597067,General,normal, --,All,nobody
597145,Theme,normal, --,All,nobody
597150,Developer Tools: Console,normal, --,All,mihai.sucan
597386,General,normal, --,Windows 7,nobody
597517,Theme,trivial, --,Windows XP,nobody
597592,Theme,normal, --,Windows 7,shorlander
597773,General,normal, --,Windows 7,nobody
597787,General,normal, --,All,nobody
597932,Toolbars and Customization,minor, --,All,nobody
598173,General,minor, --,Mac OS X,nobody
598293,Menus,normal, --,Linux,nobody
598337,General,normal, --,Linux,nobody
598354,Theme,trivial, --,All,mozilla
598598,Tabbed Browser,normal, --,All,nobody
598756,Bookmarks & History,minor, --,Mac OS X,nobody
598913,Menus,normal, --,Windows 7,nobody
598938,Toolbars and Customization,normal, --,All,nobody
599014,General,normal, --,All,nobody
599212,General,normal, --,All,nobody
599228,General,normal, --,All,nobody
599265,Menus,normal, --,Windows 7,nobody
599271,Installer,normal, --,Windows 7,nobody
599349,Security,normal, --,All,nobody
599435,Location Bar,minor, --,Windows Vista,nobody
599779,Menus,normal, --,Windows 7,nobody
599832,Page Info Window,trivial, --,All,nobody
600177,General,normal, --,Mac OS X,nobody
600376,General,normal, --,All,nobody
600647,General,normal, --,All,nobody
601036,Toolbars and Customization,trivial, --,All,nobody
601126,Developer Tools,normal,P1,Mac OS X,nobody
601138,Security,major, --,Linux,nobody
601293,General,normal, --,All,nobody
601348,Disability Access,major, --,All,nobody
601444,General,normal, --,Windows Vista,nobody
601529,General,normal, --,Windows 7,nobody
602049,General,critical, --,Mac OS X,nobody
602319,General,major, --,Linux,nobody
602470,Session Restore,normal, --,All,nobody
602500,General,normal, --,All,mounir
603117,Installer,trivial, --,Windows 7,nobody
603180,General,normal, --,Windows 7,nobody
603188,General,normal, --,All,nobody
603274,General,trivial, --,Windows 7,nobody
603659,Toolbars and Customization,normal, --,All,nobody
603777,Location Bar,normal, --,All,nobody
604150,Bookmarks & History,major, --,Windows 7,nobody
604214,Developer Tools,normal, --,All,nobody
604651,Theme,normal, --,Linux,nobody
604870,General,normal, --,Linux,nobody
604893,Toolbars and Customization,normal, --,All,nobody
605505,Location Bar,normal, --,Mac OS X,nobody
606023,General,normal, --,Mac OS X,nobody
606799,Preferences,normal, --,All,nobody
606878,Theme,normal, --,All,nobody
606931,Session Restore,normal, --,Windows XP,nobody
607048,Toolbars and Customization,normal, --,All,dietrich
607139,Session Restore,normal, --,All,nobody
607209,Theme,trivial, --,Mac OS X,nobody
607861,Toolbars and Customization,normal, --,Windows 7,nobody
607893,Tabbed Browser,major, --,All,nobody
607911,Extension Compatibility,major, --,Windows 7,nobody
608398,Shell Integration,normal, --,Windows 7,nobody
608524,Downloads Panel,minor, --,Mac OS X,nobody
608592,Menus,normal, --,All,nobody
609260,Session Restore,normal, --,Linux,nobody
609309,Toolbars and Customization,normal, --,Windows 7,nobody
610020,Session Restore,critical, --,Windows XP,nobody
610048,Theme,normal, --,All,nobody
610053,Theme,normal, --,All,nobody
610224,General,major, --,Windows 7,nobody
610259,General,critical, --,Linux,nobody
610561,Theme,normal, --,Windows 7,nobody
610763,General,normal, --,Windows 7,nobody
611270,Build Config,major, --,Mac OS X,nobody
611321,Toolbars and Customization,normal, --,All,nobody
611430,Extension Compatibility,major, --,All,nobody
611525,Theme,normal, --,Mac OS X,margaret.leibovic
611571,Menus,normal, --,All,u88484
611996,Menus,normal, --,Mac OS X,nobody
612054,Tabbed Browser,minor, --,All,nobody
612228,Menus,normal, --,All,evan
612278,General,minor, --,All,nobody
612285,Menus,normal, --,Windows 7,nobody
612348,Theme,normal, --,Windows 7,nobody
613182,General,critical, --,Linux,nobody
613783,General,trivial, --,Windows 7,nobody
613859,General,normal, --,All,nobody
613876,General,major, --,Windows XP,nobody
614106,General,normal, --,All,nobody
614295,Theme,normal, --,Linux,nobody
614516,General,normal, --,Linux,nobody
614692,Theme,normal, --,Linux,wgianopoulos
614745,General,normal, --,Linux,nobody
614850,Bookmarks & History,normal, --,Windows 2000,nobody
614985,General,minor, --,All,nobody
615039,Location Bar,normal, --,All,nobody
615079,Location Bar,normal, --,All,nobody
615599,General,normal, --,Windows XP,nobody
615728,Tabbed Browser,normal, --,All,nobody
615948,Menus,normal, --,Windows 7,nobody
616100,General,minor, --,All,nobody
616129,General,normal, --,Windows 7,nobody
616389,General,critical, --,Windows Vista,nobody
616678,General,normal, --,Windows XP,nobody
616852,General,normal, --,Windows 7,nobody
617344,Bookmarks & History,normal, --,All,nobody
617385,Bookmarks & History,normal, --,Windows XP,nobody
617698,Developer Tools: Console,normal, --,All,nobody
617944,Developer Tools,normal, --,Windows 7,nobody
618107,Developer Tools,minor, --,Windows 7,nobody
618280,Toolbars and Customization,normal, --,All,nobody
618374,Toolbars and Customization,normal, --,Linux,nobody
618598,Bookmarks & History,normal, --,All,nobody
618746,Menus,normal, --,Windows 7,nobody
619921,Security,major, --,All,nobody
620873,Theme,normal, --,Windows XP,nobody
620977,Preferences,normal, --,Mac OS X,nobody
620979,Bookmarks & History,normal, --,Mac OS X,nobody
621060,General,normal, --,Windows 7,nobody
621289,General,trivial, --,Windows 7,nobody
622045,Bookmarks & History,normal, --,All,nobody
622047,Bookmarks & History,normal, --,All,nobody
622049,Bookmarks & History,normal, --,All,nobody
622266,Tabbed Browser,normal, --,All,nobody
622289,General,normal, --,All,nobody
622304,Build Config,minor, --,Mac OS X,cam
622451,Security,trivial, --,All,nobody
622537,Developer Tools,normal, --,Windows 7,nobody
622970,General,major, --,Mac OS X,nobody
623159,Menus,trivial, --,Windows XP,nobody
623847,General,minor, --,Linux,nobody
624070,Installer,normal, --,Windows 8,nobody
624262,Preferences,normal, --,Windows 7,nobody
624280,General,critical, --,Linux,nobody
624667,Session Restore,normal, --,All,nobody
624967,General,normal, --,Linux,nobody
625025,Bookmarks & History,normal, --,Mac OS X,nobody
625049,Session Restore,normal, --,All,nobody
625122,Developer Tools: Console,normal, --,Mac OS X,nobody
625167,Theme,trivial, --,Windows XP,nobody
625369,Menus,normal, --,All,nobody
625453,General,normal, --,Windows 7,nobody
625865,Session Restore,normal, --,All,nobody
625889,Migration,critical, --,Windows XP,nobody
625945,Location Bar,normal, --,All,nobody
626018,Developer Tools: Console,trivial,P3,Windows 7,nobody
626055,Menus,normal, --,Linux,nobody
626101,Keyboard Navigation,normal, --,All,nobody
626422,Developer Tools: Console,normal, --,All,nobody
626771,General,normal, --,Windows XP,nobody
626854,Tabbed Browser,normal, --,All,steffen.wilberg
627325,Bookmarks & History,normal, --,Windows XP,nobody
628183,Menus,normal, --,Windows Vista,nobody
628397,General,normal, --,Windows 7,nobody
628572,Menus,normal, --,Windows 7,nobody
628742,Menus,trivial, --,Windows 7,nobody
628743,Menus,trivial, --,Windows 7,nobody
628869,Installer,normal, --,Windows 7,nobody
628934,General,major, --,Windows XP,nobody
628950,General,critical, --,Mac OS X,nobody
629105,Installer,major, --,Windows XP,nobody
629304,General,normal, --,All,nobody
629332,Theme,trivial, --,All,nobody
629769,Theme,normal, --,All,nobody
629985,General,major, --,All,nobody
629988,General,trivial, --,Windows 7,nobody
630035,General,normal, --,All,nobody
630076,Location Bar,normal, --,Linux,nobody
630128,Theme,normal, --,All,raymond
630214,General,normal, --,All,nobody
630282,Security,normal, --,Windows XP,nobody
630529,Developer Tools: Console,minor, --,Windows 7,nobody
630805,Session Restore,normal, --,Windows 7,nobody
630850,General,normal, --,All,nobody
630874,General,normal, --,Mac OS X,nobody
631013,Theme,normal, --,OS/2,wuno
631356,Theme,normal, --,All,nobody
631495,General,critical, --,Windows 7,nobody
631543,General,major, --,All,nobody
631741,General,normal, --,All,nobody
631787,General,normal, --,Windows XP,nobody
631964,Location Bar,normal, --,All,nobody
632145,Developer Tools,normal, --,All,nobody
632265,Theme,normal, --,Windows 7,nobody
632566,Search,normal, --,All,nobody
632626,General,normal, --,All,nobody
632697,Tabbed Browser,normal, --,All,nobody
632760,Location Bar,trivial, --,Linux,nobody
632940,Developer Tools: Console,minor, --,All,nobody
633132,General,critical, --,Windows 7,nobody
633357,General,critical, --,Windows 7,nobody
633380,General,normal, --,All,nobody
633896,Theme,normal, --,All,nobody
634067,General,normal, --,Windows 7,nobody
634423,Developer Tools: Console,normal,P3,All,nobody
634576,Preferences,normal, --,All,nobody
634676,General,normal, --,Windows 7,nobody
634838,General,normal, --,Windows 7,nobody
635359,Developer Tools: Console,normal, --,All,sonny.piers
635396,Toolbars and Customization,normal, --,All,nobody
635775,General,minor, --,Windows 7,nobody
635925,Build Config,critical, --,Mac OS X,nobody
636054,General,normal, --,Windows XP,nobody
636473,Toolbars and Customization,normal, --,All,nobody
636724,Developer Tools,normal, --,Mac OS X,mihai.sucan
636997,General,minor, --,Windows XP,nobody
637486,Tabbed Browser,normal, --,Linux,nobody
638001,Preferences,trivial, --,Mac OS X,nobody
638110,Developer Tools: Console,normal, --,All,nobody
638194,Menus,normal, --,All,nobody
638211,Theme,normal, --,Windows 7,nobody
638428,General,critical, --,Windows 7,nobody
638456,General,normal, --,Mac OS X,nobody
638766,Menus,normal, --,Windows 7,nobody
638780,Bookmarks & History,normal, --,Windows XP,nobody
638871,Developer Tools,normal, --,All,nobody
639273,General,critical, --,Windows 7,nobody
639439,Theme,normal, --,Windows 7,nobody
639469,General,normal, --,Windows XP,nobody
639518,Developer Tools,normal, --,All,nobody
640130,Toolbars and Customization,normal, --,Windows 7,nobody
640197,Developer Tools,normal, --,All,mihai.sucan
640200,Security,major, --,Windows 7,nobody
640223,Developer Tools: Console,normal,P3,All,nobody
640451,Bookmarks & History,major, --,All,nobody
640463,Shell Integration,normal, --,Mac OS X,nobody
640531,Toolbars and Customization,normal, --,Windows XP,nobody
640653,Developer Tools: Console,normal,P3,All,nobody
640695,General,normal, --,All,nobody
641259,Developer Tools: Console,minor, --,Linux,nobody
641275,General,major, --,All,nobody
641545,Tabbed Browser,normal, --,Windows 7,nobody
642053,General,major, --,Windows 7,nobody
642229,Developer Tools: Console,normal,P5,All,nobody
642237,Developer Tools: Graphic Commandline and Toolbar,normal, --,All,nobody
642240,Developer Tools: Graphic Commandline and Toolbar,normal, --,All,nobody
