Bug ID,Component,Severity,Priority,OS,Assignee
1232390,Developer Tools: Memory,normal,P3,All,nfitzgerald
1232613,Developer Tools: JSON Viewer,normal,P3,All,odvarko
1232614,Developer Tools: JSON Viewer,normal,P3,All,odvarko
1232615,Developer Tools: Console,normal,P3,All,odvarko
1232634,Developer Tools: JSON Viewer,normal,P3,All,odvarko
1232681,Developer Tools: Animation Inspector,normal,P3,All,nchevobbe
1232727,Developer Tools: Console,normal,P3,All,lclark
1232842,Developer Tools: Console,normal,P3,All,lclark
1233043,Developer Tools: Framework,normal,P3,All,hholmes
1233127,Developer Tools: Framework,normal,P3,All,bgrinstead
1233363,Developer Tools: Animation Inspector,normal,P3,All,pbrosset
1233367,Developer Tools: Animation Inspector,normal,P3,All,bmanojkumar24
1233463,Developer Tools: Framework,normal,P3,All,poirot.alex
1233551,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,nfitzgerald
1233663,Developer Tools: Inspector,normal,P3,All,pbrosset
1233689,Developer Tools: Source Editor,normal,P3,All,bgrinstead
1233780,Developer Tools: Graphic Commandline and Toolbar,normal,P3,Mac OS X,jryans
1233831,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,nfitzgerald
1233865,Developer Tools: Debugger,normal,P3,All,jryans
1233888,Developer Tools: WebIDE,normal,P3,All,jryans
1233963,Build Config,normal,P3,Linux,mh+mozilla
1233997,Developer Tools: about:debugging,normal,P3,All,philip.chee
1234179,Developer Tools: Inspector,normal,P3,All,sjakthol
1234287,Developer Tools: Console,normal,P3,All,lclark
1234306,Developer Tools: CSS Rules Inspector,normal,P3,All,ttromey
1234341,Developer Tools: Netmonitor,normal,P3,All,vporof
1234374,Developer Tools: Source Editor,normal,P3,All,gl
1234600,Developer Tools: Framework,normal,P3,All,jryans
1234801,Developer Tools: Style Editor,minor,P3,Windows,bgrinstead
1234809,Developer Tools: Netmonitor,normal,P3,All,sjakthol
1235118,Developer Tools: JSON Viewer,major,P3,All,odvarko
1235172,Developer Tools: CSS Rules Inspector,normal,P3,All,gl
1235178,Developer Tools: Computed Styles Inspector,normal,P3,All,gl
1235181,Developer Tools: CSS Rules Inspector,normal,P3,All,gl
1235350,Developer Tools: Storage Inspector,normal,P3,All,mratcliffe
1235371,Developer Tools: Debugger,normal,P3,All,ejpbruel
1235374,Developer Tools: Debugger,normal,P3,All,lclark
1235375,Developer Tools: Debugger,normal,P3,All,lclark
1235780,Developer Tools: Framework,normal,P3,All,poirot.alex
1235781,Developer Tools: Framework,normal,P3,All,poirot.alex
1235883,Developer Tools: Memory,normal,P3,All,nfitzgerald
1235901,Developer Tools: Debugger,normal,P3,All,lclark
1235953,Developer Tools: Responsive Design Mode,normal,P3,All,ntim.bugs
1236032,Developer Tools: Debugger,normal,P3,All,lclark
1236052,Developer Tools: Debugger,normal,P3,All,lclark
1236259,Build Config,major,P3,All,gps
1236452,Developer Tools: Framework,normal,P3,All,poirot.alex
1236457,Developer Tools: Framework,normal,P3,All,poirot.alex
1237095,Developer Tools: Inspector,normal,P3,All,gl
1237106,Developer Tools: Font Inspector,normal,P3,All,gl
1237253,Developer Tools: JSON Viewer,normal,P3,All,odvarko
1237335,Developer Tools: Inspector,normal,P3,All,gl
1237361,Developer Tools: Responsive Design Mode,normal,P3,All,jryans
1237368,Developer Tools: Console,normal,P3,All,bgrinstead
1237422,Developer Tools: Console,normal,P3,All,lclark
1237428,Developer Tools: Console,normal,P3,All,bgrinstead
1237441,Developer Tools: Inspector,normal,P3,All,gl
1237556,Developer Tools: WebIDE,normal,P3,All,aryx.bugmail
1237641,Developer Tools: Inspector,normal,P3,All,pbrosset
1237673,Developer Tools: Debugger,normal,P3,All,ttromey
1237788,Developer Tools: Framework,normal,P3,All,bgrinstead
1237870,Developer Tools: Responsive Design Mode,normal,P3,All,zer0
1237873,Developer Tools: Responsive Design Mode,normal,P3,All,jryans
1237886,Developer Tools: Console,normal,P3,All,bgrinstead
1237986,Developer Tools: Inspector,normal,P3,All,pbrosset
1238133,Developer Tools: Inspector,normal,P3,All,gl
1238467,Developer Tools: Debugger,minor,P3,All,jdescottes
1238881,Developer Tools: Framework,normal,P3,All,jlong
1238939,Developer Tools: Netmonitor,normal,P3,All,poirot.alex
1239018,Developer Tools: Framework,normal,P3,All,jlong
1239059,Developer Tools: Framework,normal,P3,All,jlong
1239208,Developer Tools: CSS Rules Inspector,normal,P3,All,sjakthol
1239276,Developer Tools: Framework,normal,P3,All,poirot.alex
1239287,Developer Tools: Framework,normal,P3,All,poirot.alex
1239298,Developer Tools: Animation Inspector,normal,P3,All,pbrosset
1239336,Developer Tools: CSS Rules Inspector,normal,P3,All,ttromey
1239422,Developer Tools: Framework,normal,P3,All,bgrinstead
1239438,Developer Tools: CSS Rules Inspector,normal,P3,All,ttromey
1239506,Developer Tools: Console,normal,P3,All,bgrinstead
1239562,Developer Tools: Responsive Design Mode,normal,P3,All,jryans
1239750,Developer Tools: Framework,normal,P3,All,bgrinstead
1239827,Device Permissions,normal,P3,All,florian
1239985,Device Permissions,normal,P3,All,florian
1240070,Developer Tools: Console,normal,P3,All,lclark
1240183,Developer Tools: Style Editor,normal,P3,All,ttromey
1240196,Developer Tools: Console,normal,P3,All,bgrinstead
1240296,Developer Tools: about:debugging,normal,P3,All,janx
1240368,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,Linux,jdescottes
1240494,Developer Tools: JSON Viewer,normal,P3,All,jryans
1240670,Developer Tools: CSS Rules Inspector,normal,P3,All,gl
1240762,Developer Tools: Netmonitor,normal,P3,All,poirot.alex
1240778,Developer Tools: CSS Rules Inspector,normal,P3,All,pbrosset
1240813,Developer Tools: CSS Rules Inspector,normal,P3,All,pbrosset
1240860,Developer Tools: Inspector,normal,P3,All,bgrinstead
1240876,Developer Tools: Netmonitor,minor,P3,All,mbrubeck
1240959,Developer Tools: Netmonitor,normal,P3,All,odvarko
1240981,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,jordan
1241050,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,poirot.alex
1241126,Developer Tools: CSS Rules Inspector,normal,P3,All,jdescottes
1241155,Developer Tools: CSS Rules Inspector,normal,P3,All,ttromey
1241437,Developer Tools: Style Editor,normal,P3,All,ttromey
1241527,Developer Tools: CSS Rules Inspector,normal,P3,All,pbrosset
1241570,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,vporof
1241707,Developer Tools: Console,normal,P3,All,lclark
1241735,Developer Tools: Console,normal,P3,All,bgrinstead
1241884,Developer Tools: Framework,normal,P3,All,odvarko
1241916,Build Config,normal,P3,All,jbeatty
1241956,Developer Tools: Console,normal,P3,All,lclark
1242205,Developer Tools: Responsive Design Mode,critical,P3,All,jryans
1242278,Developer Tools: Inspector,normal,P3,All,gl
1242296,Developer Tools: Memory,normal,P3,All,jdescottes
1242309,Developer Tools: Source Editor,normal,P3,All,gl
1242469,Developer Tools: about:debugging,normal,P3,All,janx
1242567,Developer Tools: Framework,normal,P3,All,poirot.alex
1242570,Developer Tools: Inspector,normal,P3,All,pbrosset
1242709,Developer Tools: Framework,normal,P3,All,hholmes
1242716,Developer Tools: Console,normal,P3,All,bgrinstead
1242832,Developer Tools: Storage Inspector,normal,P3,All,ntim.bugs
1242851,Developer Tools: Framework,normal,P3,All,yzenevich
1242943,Developer Tools: Console,normal,P3,All,lclark
1243133,Developer Tools: Console,normal,P3,All,aj
1243243,Developer Tools: Debugger,normal,P3,All,lclark
1243378,Device Permissions,normal,P3,All,florian
1243388,Developer Tools: Console,normal,P3,All,bgrinstead
1243406,Developer Tools: Framework,normal,P3,All,jlong
1243445,Downloads Panel,normal,P3,All,paolo.mozmail
1243452,Developer Tools: Framework,normal,P3,All,poirot.alex
1243490,Developer Tools: Framework,normal,P3,All,jlong
1243561,Developer Tools: Debugger,normal,P3,All,jlong
1243567,Developer Tools: Console,normal,P3,All,lclark
1243598,Developer Tools: Inspector,normal,P3,All,gl
1243682,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,pbrosset
1243695,Developer Tools: Inspector,normal,P3,All,jdescottes
1243736,Developer Tools: CSS Rules Inspector,normal,P3,All,pbrosset
1243749,Developer Tools: CSS Rules Inspector,normal,P3,All,pbrosset
1243750,Build Config,normal,P3,All,mshal
1243764,Developer Tools: Console,normal,P3,All,aj
1243851,Developer Tools: Console,normal,P3,All,winter2718
1243958,Developer Tools: Console,normal,P3,All,bgrinstead
1243959,Developer Tools: Console,normal,P3,All,bgrinstead
1243961,Developer Tools: Console,normal,P3,All,bgrinstead
1243962,Developer Tools: Console,normal,P3,All,bgrinstead
1243963,Developer Tools: Console,normal,P3,All,bgrinstead
1243968,Developer Tools: Console,normal,P3,All,bgrinstead
1243970,Developer Tools: Console,normal,P3,All,bgrinstead
1243974,Developer Tools: Console,normal,P3,All,lclark
1243977,Developer Tools: Console,normal,P3,All,bgrinstead
1243983,Developer Tools: Console,normal,P3,All,bgrinstead
1243984,Developer Tools: Console,normal,P3,All,bgrinstead
1243992,Developer Tools: Console,normal,P3,All,bgrinstead
1243995,Developer Tools: Console,normal,P3,All,bgrinstead
1244079,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,jryans
1244120,Developer Tools: CSS Rules Inspector,normal,P3,All,pbrosset
1244223,Developer Tools: Debugger,normal,P3,All,jlong
1244226,Developer Tools: WebIDE,normal,P3,All,jryans
1244265,Developer Tools: JSON Viewer,normal,P3,All,dwalsh
1244268,Developer Tools: JSON Viewer,normal,P3,All,dwalsh
1244514,Developer Tools: Console,normal,P3,All,aj
1244725,Developer Tools: Netmonitor,normal,P3,All,jsnajdr
1244755,Developer Tools: Inspector,normal,P3,All,pbrosset
1244892,Developer Tools: Debugger,normal,P3,All,jlong
1244916,Developer Tools: JSON Viewer,normal,P3,All,dalimilhajek
1244919,Developer Tools: JSON Viewer,normal,P3,All,dalimilhajek
1245029,Developer Tools: about:debugging,normal,P3,All,jdescottes
1245121,Developer Tools: JSON Viewer,normal,P3,All,jryans
1245276,Developer Tools: Animation Inspector,normal,P3,All,ntim.bugs
1245301,Developer Tools: Memory,normal,P3,All,nfitzgerald
1245302,Developer Tools: Memory,normal,P3,All,nfitzgerald
1245383,Developer Tools: Scratchpad,normal,P3,All,pbrosset
1245420,Developer Tools: Framework,normal,P3,All,pbrosset
1245496,Developer Tools: about:debugging,normal,P3,All,joeseed86
1245615,Developer Tools: Storage Inspector,normal,P3,All,poirot.alex
1245654,Developer Tools: Inspector,normal,P3,Other,pbrosset
1245667,Developer Tools: Framework,normal,P3,All,lclark
1245849,Developer Tools: Animation Inspector,normal,P3,All,pbrosset
1245947,Developer Tools: Framework,normal,P3,All,bgrinstead
1245996,Developer Tools: CSS Rules Inspector,minor,P3,All,jdescottes
1246188,Developer Tools: Console,normal,P3,All,aj
1246215,Developer Tools: Console,normal,P3,All,winter2718
1246273,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,jordan
1246281,Developer Tools: Animation Inspector,major,P3,All,pbrosset
1246399,Developer Tools: JSON Viewer,normal,P3,All,jryans
1246524,Developer Tools: Debugger,normal,P3,All,jryans
1246526,Developer Tools: WebIDE,normal,P3,All,jryans
1246555,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,jordan
1246582,Developer Tools: Font Inspector,normal,P3,All,pbrosset
1246677,Developer Tools: CSS Rules Inspector,normal,P3,All,pbrosset
1246692,Developer Tools: Framework,normal,P3,All,poirot.alex
1246733,Developer Tools: Framework,normal,P3,All,bgrinstead
1246784,Developer Tools: Debugger,normal,P3,All,amarchesini
1247010,Build Config,normal,P3,All,l10n
1247064,Developer Tools: JSON Viewer,normal,P3,All,odvarko
1247065,Developer Tools: Shared Components,normal,P3,All,odvarko
1247091,Developer Tools: Framework,normal,P3,All,jryans
1247192,Developer Tools: Debugger,normal,P3,All,ejpbruel
1247263,Developer Tools: CSS Rules Inspector,normal,P3,All,pbrosset
1247629,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,jdescottes
1247658,Developer Tools: Memory,normal,P3,All,nfitzgerald
1247723,Developer Tools: Font Inspector,normal,P3,All,malayaleecoder
1248085,Developer Tools: Memory,normal,P3,All,nfitzgerald
1248329,Device Permissions,normal,P3,All,florian
1248366,Developer Tools: Framework,normal,P3,All,poirot.alex
1248381,Developer Tools: Inspector,normal,P3,All,nchevobbe
1248563,Developer Tools: Storage Inspector,normal,P3,All,mratcliffe
1248601,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,poirot.alex
1248829,Developer Tools: Memory,normal,P3,All,nfitzgerald
1248907,Developer Tools: Responsive Design Mode,normal,P3,Mac OS X,rexboy
1249049,Developer Tools: Debugger,normal,P3,All,poirot.alex
1249147,Developer Tools: Shared Components,normal,P3,All,nfitzgerald
1249447,Developer Tools: Storage Inspector,normal,P3,All,poirot.alex
1249585,Developer Tools: about:debugging,normal,P3,All,jdescottes
1249627,Developer Tools: Framework,normal,P3,All,odvarko
1249630,Distributions,normal,P3,All,mozilla
1249742,Distributions,normal,P3,All,mozilla
1249967,Developer Tools: Style Editor,normal,P3,All,ntim.bugs
1250002,Developer Tools: about:debugging,normal,P3,All,jdescottes
1250383,Developer Tools: Source Editor,normal,P3,All,gl
1250398,Developer Tools: Source Editor,normal,P3,All,jryans
1250430,Developer Tools: Framework,normal,P3,All,poirot.alex
1250603,Build Config,normal,P3,All,myk
1250667,Developer Tools: Debugger,normal,P3,All,amckay
1250691,Developer Tools: Responsive Design Mode,normal,P3,All,felash
1250925,Developer Tools: Inspector,normal,P3,All,pbrosset
1250933,Developer Tools: about:debugging,normal,P3,All,jdescottes
1251247,Developer Tools: Framework,normal,P3,All,ntim.bugs
1251713,Build Config,normal,P3,All,dustin
1251720,Developer Tools: Storage Inspector,normal,P3,All,ntim.bugs
1251729,Distributions,normal,P3,All,mozilla
1251823,Developer Tools: Debugger,normal,P3,All,jlong
1251960,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,benguiratoussama1998
1252466,Distributions,normal,P3,All,mozilla
1252627,Distributions,normal,P3,All,mozilla
1252634,Distributions,normal,P3,All,mozilla
1252807,Developer Tools: Netmonitor,normal,P3,All,odvarko
1253072,Developer Tools: Storage Inspector,normal,P3,All,ntim.bugs
1253794,Developer Tools: Netmonitor,normal,P3,Mac OS X,jsnajdr
1253859,Developer Tools: Console,normal,P3,All,arai.unmht
1253981,Developer Tools: Debugger,normal,P3,All,ntim.bugs
1254268,Distributions,normal,P3,All,mozilla
1254997,Build Config,normal,P3,All,jbeatty
1255245,Build Config,normal,P3,All,nthomas
1255459,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,ttromey
1255966,Developer Tools: Netmonitor,normal,P3,All,sjakthol
1256246,Developer Tools: about:debugging,normal,P3,All,kumar.mcmillan
1256686,Build Config,normal,P3,All,standard8
1256730,Build Config,normal,P3,All,mh+mozilla
1257178,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,poirot.alex
1257230,Build Config,normal,P3,All,rail
1257348,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,philip.chee
1257687,Developer Tools: Memory,normal,P3,All,nfitzgerald
1258019,Device Permissions,normal,P3,All,florian
1258197,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,vporof
1258361,Developer Tools: Netmonitor,normal,P3,All,jryans
1258887,Build Config,normal,P3,All,dustin
1258985,Developer Tools: Console,normal,P3,All,poirot.alex
1259024,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,poirot.alex
1259241,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,jordan
1259603,Developer Tools: Console,normal,P3,All,bgrinstead
1260380,Developer Tools: Storage Inspector,normal,P3,All,jsnajdr
1260403,Developer Tools: Netmonitor,normal,P3,All,arai.unmht
1260756,Developer Tools: Debugger,normal,P3,All,jsnajdr
1260864,Developer Tools: Shared Components,normal,P3,All,lclark
1260939,Developer Tools: Memory,normal,P3,All,nfitzgerald
1261055,Developer Tools: about:debugging,normal,P3,All,poirot.alex
1261092,Developer Tools: Graphic Commandline and Toolbar,normal,P3,All,poirot.alex
1261272,Developer Tools: Framework,critical,P3,All,poirot.alex
1261317,Developer Tools: Inspector,normal,P3,All,jdescottes
1261505,Developer Tools: Shared Components,normal,P3,All,nfitzgerald
1261785,Developer Tools: Storage Inspector,normal,P3,All,jsnajdr
1261860,Developer Tools: Debugger,normal,P3,All,poirot.alex
1262094,Activity Streams: General,normal,P3,All,rrosario
1262125,Activity Streams: General,normal,P3,All,khudson
1262480,Developer Tools: Memory,normal,P3,All,nfitzgerald
1262919,Developer Tools: Style Editor,normal,P3,All,nchevobbe
1263047,Developer Tools: Animation Inspector,normal,P3,All,dakatsuka
1263906,Developer Tools: Storage Inspector,normal,P3,All,jsnajdr
1263945,Developer Tools: Netmonitor,normal,P3,All,gtatum
1264206,Downloads Panel,normal,P3,All,yiren.wang
1264643,Device Permissions,normal,P3,Mac OS X,florian
1264780,Developer Tools: Console,normal,P3,All,winter2718
1266256,Developer Tools: Debugger,normal,P3,All,erahm
1266310,Developer Tools: Memory,normal,P3,All,odvarko
1266549,Developer Tools: JSON Viewer,normal,P3,All,dalimilhajek
1266733,Developer Tools: Inspector,normal,P3,All,odvarko
1267293,Developer Tools: DOM,normal,P3,All,odvarko
1267998,Developer Tools: Memory,normal,P3,All,odvarko
1268171,Developer Tools: Canvas Debugger,normal,P3,All,ntim.bugs
1268460,Developer Tools: Storage Inspector,normal,P3,All,jsnajdr
1268806,Developer Tools: Debugger,normal,P3,All,jsnajdr
1268870,Activity Streams: General,normal,P3,All,rrosario
1268974,Developer Tools: Inspector,normal,P3,All,ttromey
1269102,Developer Tools: Netmonitor,normal,P3,Linux,jsnajdr
1269445,Developer Tools: Style Editor,normal,P3,All,odvarko
1269891,Developer Tools: Shared Components,normal,P3,All,nfitzgerald
1269957,Downloads Panel,normal,P3,All,rexboy
1269958,Downloads Panel,normal,P3,All,selee
1269962,Downloads Panel,normal,P3,All,selee
1270006,Downloads Panel,normal,P3,All,rexboy
1270012,Downloads Panel,normal,P3,All,rexboy
1270014,Downloads Panel,normal,P3,All,rexboy
1270107,Activity Streams: Timeline,normal,P3,Windows,rrosario
1270111,Developer Tools: Shared Components,normal,P3,All,jsnajdr
1270166,Developer Tools: Console,normal,P3,All,nchevobbe
1271095,Developer Tools: Console,normal,P3,All,yzenevich
1271245,Activity Streams: General,normal,P3,All,rrosario
1271841,Developer Tools: Console,normal,P3,All,bgrinstead
1271941,Activity Streams: General,normal,P3,All,rrosario
1272179,Developer Tools: Scratchpad,normal,P3,All,yzenevich
1272999,Developer Tools: Console,normal,P3,All,yzenevich
1273183,Developer Tools: Shared Components,normal,P3,All,kumar.mcmillan
1273235,Developer Tools: Object Inspector,normal,P3,All,oriol-bugzilla
1273827,Developer Tools: Framework,normal,P3,All,jdescottes
1273904,Developer Tools: Console,normal,P3,All,yzenevich
1274657,Developer Tools: Object Inspector,normal,P3,All,oriol-bugzilla
1275083,Developer Tools: Inspector,normal,P3,All,pbrosset
1275330,Developer Tools: Shared Components,normal,P3,All,matthewjwein
1275887,Developer Tools: Shared Components,normal,P3,All,dalimilhajek
1275890,Developer Tools: Shared Components,normal,P3,All,dalimilhajek
1276037,Build Config,normal,P3,All,cmanchester
1276073,Developer Tools: Debugger,normal,P3,All,poirot.alex
1276081,Developer Tools: Debugger,normal,P3,All,poirot.alex
1276271,Developer Tools: Responsive Design Mode,normal,P3,All,bkelly
1276680,Activity Streams: Timeline,normal,P3,All,rrosario
1276932,Activity Streams: Timeline,normal,P3,All,rrosario
1277054,Developer Tools: Shared Components,normal,P3,All,kumar.mcmillan
1277674,Developer Tools: Debugger,major,P3,All,jryans
1277858,Developer Tools: Console,normal,P3,All,yzenevich
1278042,Build Config,normal,P3,Mac OS X,mozilla
1278346,Developer Tools: Netmonitor,normal,P3,All,ntim.bugs
1279006,Developer Tools: Web Audio Editor,normal,P3,All,efaustbmo
1279195,Developer Tools: Console,normal,P3,All,fscholz
1279519,Device Permissions,major,P3,All,jonathan
1279651,Developer Tools: Font Inspector,normal,P3,All,jyeh
1279740,Developer Tools: Scratchpad,normal,P3,All,philipp
1279845,Downloads Panel,normal,P3,All,adw
1280247,Developer Tools: Netmonitor,normal,P3,All,jsnajdr
1280471,Developer Tools: Debugger,normal,P3,All,ydelendik
1280818,Developer Tools: Console,normal,P3,All,bzbarsky
1281427,Device Permissions,normal,P3,All,florian
1281502,Developer Tools: Scratchpad,normal,P3,All,francesco.lodolo
1282050,Downloads Panel,normal,P3,All,paolo.mozmail
1282420,Build Config,normal,P3,All,gijskruitbosch+bugs
1282472,Developer Tools: Inspector,normal,P3,All,jaideepb
1283072,Developer Tools: CSS Rules Inspector,normal,P3,All,djmdeveloper060796
1283247,Developer Tools: Console,normal,P3,All,nchevobbe
1283465,Developer Tools: Console,normal,P3,All,peter.elmers
1283699,Developer Tools: Memory,normal,P3,All,nfitzgerald
1283764,Developer Tools: Inspector,normal,P3,All,jdescottes
1283893,Developer Tools: Console,normal,P3,All,lclark
1285253,Developer Tools: Inspector,normal,P3,All,moz-ian
1285863,Developer Tools: JSON Viewer,normal,P3,All,ruturaj
1286511,Build Config,normal,P3,All,kbroida
1286676,Developer Tools: Console,normal,P3,All,lclark
1286710,Developer Tools: Shared Components,normal,P3,All,nchevobbe
1286844,Developer Tools: Console,normal,P3,All,bgrinstead
1286872,Developer Tools: Console,normal,P3,All,ntim.bugs
1286913,Developer Tools: Canvas Debugger,normal,P3,All,ntim.bugs
1287295,Developer Tools: Canvas Debugger,normal,P3,All,3ugzilla
1287474,Developer Tools: Inspector,trivial,P3,All,npang
1287508,Developer Tools: Console,normal,P3,All,nchevobbe
1287620,Developer Tools: CSS Rules Inspector,normal,P3,All,ttromey
1287631,Developer Tools: Memory,normal,P3,All,ttromey
1287889,Developer Tools: Console,normal,P3,All,lgreco
1287914,Downloads Panel,normal,P3,Linux,adw
1288150,Developer Tools: Debugger,normal,P3,All,ydelendik
1288375,Developer Tools: CSS Rules Inspector,normal,P3,All,jdescottes
1288511,Developer Tools: Debugger,normal,P3,All,jlong
1288730,Downloads Panel,normal,P3,Windows,adw
1288888,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,ntim.bugs
1289062,Developer Tools: Shared Components,normal,P3,All,evan
1289067,Developer Tools: Netmonitor,normal,P3,All,aryx.bugmail
1289139,Downloads Panel,normal,P3,All,selee
1289912,Developer Tools: JSON Viewer,normal,P3,All,evan
1289974,Device Permissions,normal,P3,All,cchang
1290056,Developer Tools: Console,normal,P3,All,jsnajdr
1290063,Developer Tools: Inspector,normal,P3,All,steve.j.melia
1290263,Developer Tools: Console,normal,P3,All,jaideepb
1290437,Developer Tools: Console,normal,P3,All,rchien
1290527,Developer Tools: Console,normal,P3,All,jaideepb
1290680,Developer Tools: Netmonitor,normal,P3,All,jsnajdr
1290971,Developer Tools: Framework,blocker,P3,All,gtatum
1291236,Developer Tools: about:debugging,normal,P3,All,jsnajdr
1291877,Developer Tools: Console,normal,P3,All,jaideepb
1292503,Developer Tools: Netmonitor,normal,P3,All,jsnajdr
1293141,Developer Tools: JSON Viewer,normal,P3,All,dalimilhajek
1293182,Developer Tools: Inspector,normal,P3,All,aryx.bugmail
1293325,Developer Tools: Debugger,normal,P3,All,jlong
1293980,Developer Tools: Netmonitor,normal,P3,All,jsnajdr
1294103,Developer Tools: Debugger,normal,P3,All,jlong
1294471,Device Permissions,normal,P3,All,jaws
1294585,Build Config,normal,P3,All,mh+mozilla
1295249,Developer Tools: about:debugging,normal,P3,All,jdescottes
1295309,Developer Tools: JSON Viewer,normal,P3,All,kechang
1295491,Developer Tools: Shared Components,normal,P3,All,evan
1295564,Developer Tools: Inspector,normal,P3,All,yzenevich
1295607,Developer Tools: Inspector,normal,P3,All,pbrosset
1295729,Developer Tools: Console,normal,P3,All,oriol-bugzilla
1295753,Developer Tools: Debugger,normal,P3,All,jlaster
1295943,Activity Streams: General,normal,P3,All,rrosario
1296048,Developer Tools: Debugger,normal,P3,All,jlong
1296545,Build Config,normal,P3,All,francesco.lodolo
1296917,Developer Tools: WebGL Shader Editor,normal,P3,All,ntim.bugs
1297039,Downloads Panel,normal,P3,All,selee
1297225,Developer Tools: CSS Rules Inspector,normal,P3,All,ehsan
1297329,Developer Tools: Console,normal,P3,All,jsnajdr
1297546,Developer Tools: Framework,normal,P3,All,rsx11m.pub
1297657,Downloads Panel,normal,P3,All,selee
1298276,Downloads Panel,normal,P3,All,selee
1298596,Build Config,normal,P3,All,francesco.lodolo
1299234,Distributions,normal,P3,Linux,cykesiopka.bmo
1299616,Build Config,normal,P3,All,mh+mozilla
1299712,Downloads Panel,normal,P3,All,selee
1300336,Developer Tools: Console,normal,P3,All,oriol-bugzilla
1300473,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,ntim.bugs
1300773,Developer Tools: Debugger,normal,P3,All,jlong
1300822,Developer Tools: Framework,normal,P3,All,poirot.alex
1301147,Developer Tools: Debugger,normal,P3,All,jlong
1301384,Downloads Panel,normal,P3,All,rexboy
1301487,Developer Tools: Debugger,normal,P3,All,jlong
1301511,Developer Tools: Debugger,normal,P3,All,jlong
1301794,Developer Tools: Console,normal,P3,All,oriol-bugzilla
1301898,Developer Tools: Console,normal,P3,All,jsnajdr
1301999,Developer Tools: Console,normal,P3,All,oriol-bugzilla
1302148,Developer Tools: Framework,normal,P3,All,poirot.alex
1302190,Developer Tools: Performance Tools (Profiler/Timeline),normal,P3,All,ntim.bugs
1302460,Developer Tools: Debugger,normal,P3,All,ejpbruel
1302570,Build Config,normal,P3,All,florian
1302679,Build Config,normal,P3,All,francesco.lodolo
1302733,Activity Streams: Timeline,normal,P3,All,edilee
1302855,Build Config,normal,P3,All,enes.goktas
1303227,Build Config,normal,P3,All,enes.goktas
1303236,Build Config,normal,P3,All,enes.goktas
1303401,Build Config,normal,P3,All,francesco.lodolo
1303800,Developer Tools: Netmonitor,blocker,P3,All,jsnajdr
1304061,Developer Tools: Inspector,normal,P3,All,odvarko
1304679,Developer Tools: Inspector,normal,P3,All,pbrosset
1304680,Downloads Panel,normal,P3,All,selee
1304749,Build Config,normal,P3,All,francesco.lodolo
1304804,Developer Tools: Shared Components,normal,P3,All,bgrinstead
1305568,Developer Tools: Inspector,normal,P3,All,bgrinstead
1305979,Developer Tools: Inspector,normal,P3,All,odvarko
1306124,Developer Tools: Console,normal,P3,All,bgrinstead
1306536,Device Permissions,normal,P3,All,cchang
1307250,Developer Tools: Debugger,normal,P3,All,wellington
1308615,Device Permissions,normal,P3,All,erahm
1308993,Developer Tools: about:debugging,normal,P3,All,jdescottes
1309123,Device Permissions,normal,P3,All,fliu
1309168,Developer Tools: Inspector,normal,P3,All,3ugzilla
1309212,Developer Tools: Inspector,normal,P3,All,jdescottes
1309232,Build Config,normal,P3,All,francesco.lodolo
1309483,Developer Tools: Console,normal,P3,All,jdescottes
1309523,Developer Tools: Netmonitor,normal,P3,All,ttromey
1309577,Developer Tools: DOM,normal,P3,All,ntim.bugs
1309605,Developer Tools: Netmonitor,normal,P3,All,odvarko
1310608,Developer Tools: Shared Components,normal,P3,All,nchevobbe
1310938,Developer Tools: Inspector,normal,P3,All,djmdeveloper060796
1310957,Developer Tools: Inspector,normal,P3,All,jdescottes
1311191,Developer Tools: Inspector,normal,P3,All,erahm
1311293,Developer Tools: Inspector,normal,P3,All,jdescottes
1311366,Build Config,normal,P3,All,kaie
1311369,Developer Tools: Netmonitor,normal,P3,All,3ugzilla
1311426,Developer Tools: Shared Components,normal,P3,All,nchevobbe
1311810,Build Config,normal,P3,All,hammad13060
1311923,Developer Tools: Inspector,normal,P3,All,gl
